datetime,Номер скважины,forecast
1992-05-03,54,1.9807524160606589
1992-05-04,54,1.9807524160606589
1992-05-05,54,1.9807524160606589
1992-05-06,54,1.9807524160606589
1992-05-07,54,1.9807524160606589
1992-05-08,54,1.9807524160606589
1992-05-09,54,1.9807524160606589
1992-05-10,54,1.9807524160606589
1992-05-11,54,1.9807524160606589
1992-05-12,54,1.9807524160606589
1992-05-13,54,1.9807524160606589
1992-05-14,54,1.9807524160606589
1992-05-15,54,1.9807524160606589
1992-05-16,54,1.9807524160606589
1992-05-17,54,1.9807524160606589
1992-05-18,54,1.9807524160606589
1992-05-19,54,1.9807524160606589
1992-05-20,54,1.9807524160606589
1992-05-21,54,1.9807524160606589
1992-05-22,54,1.9807524160606589
1992-05-23,54,1.9807524160606589
1992-05-24,54,1.9807524160606589
1992-05-25,54,1.9807524160606589
1992-05-26,54,1.9807524160606589
1992-05-27,54,1.9807524160606589
1992-05-28,54,1.9807524160606589
1992-05-29,54,1.9807524160606589
1992-05-30,54,1.9807524160606589
1992-05-31,54,1.9807524160606589
1992-06-01,54,1.9807524160606589
1992-06-02,54,1.9807524160606589
1992-06-03,54,1.9807524160606589
1992-06-04,54,1.9807524160606589
1992-06-05,54,1.9807524160606589
1992-06-06,54,1.9807524160606589
1992-06-07,54,1.9807524160606589
1992-06-08,54,1.9807524160606589
1992-06-09,54,1.9807524160606589
1992-06-10,54,1.9807524160606589
1992-06-11,54,1.9807524160606589
1992-06-12,54,1.9807524160606589
1992-06-13,54,1.9807524160606589
1992-06-14,54,1.9807524160606589
1992-06-15,54,1.9807524160606589
1992-06-16,54,1.9807524160606589
1992-06-17,54,1.9807524160606589
1992-06-18,54,1.9807524160606589
1992-06-19,54,1.9807524160606589
1992-06-20,54,1.9807524160606589
1992-06-21,54,1.9807524160606589
1992-06-22,54,1.9807524160606589
1992-06-23,54,1.9807524160606589
1992-06-24,54,1.9807524160606589
1992-06-25,54,1.9807524160606589
1992-06-26,54,1.9807524160606589
1992-06-27,54,1.9807524160606589
1992-06-28,54,1.9807524160606589
1992-06-29,54,1.9807524160606589
1992-06-30,54,1.9807524160606589
1992-07-01,54,1.9807524160606589
1992-07-02,54,1.9807524160606589
1992-07-03,54,1.9807524160606589
1992-07-04,54,1.9807524160606589
1992-07-05,54,1.9807524160606589
1992-07-06,54,1.9807524160606589
1992-07-07,54,1.9807524160606589
1992-07-08,54,1.9807524160606589
1992-07-09,54,1.9807524160606589
1992-07-10,54,1.9807524160606589
1992-07-11,54,1.9807524160606589
1992-07-12,54,1.9807524160606589
1992-07-13,54,1.9807524160606589
1992-07-14,54,1.9807524160606589
1992-07-15,54,1.9807524160606589
1992-04-11,55,0.3020441058134221
1992-04-12,55,0.3014249261052464
1992-04-13,55,0.3012289116614961
1992-04-14,55,0.30116685913998836
1992-04-15,55,0.3011472151007441
1992-04-16,55,0.3011409963642858
1992-04-17,55,0.3011390276916184
1992-04-18,55,0.3011384044666116
1992-04-19,55,0.30113820717154294
1992-04-20,55,0.3011381447136125
1992-04-21,55,0.3011381249412325
1992-04-22,55,0.301138118681867
1992-04-23,55,0.30113811670033236
1992-04-24,55,0.30113811607303564
1992-04-25,55,0.3011381158744516
1992-04-26,55,0.3011381158115856
1992-04-27,55,0.30113811579168404
1992-04-28,55,0.3011381157853838
1992-04-29,55,0.30113811578338934
1992-04-30,55,0.30113811578275795
1992-05-01,55,0.30113811578255806
1992-05-02,55,0.3011381157824948
1992-05-03,55,0.30113811578247474
1992-05-04,55,0.3011381157824684
1992-05-05,55,0.3011381157824664
1992-05-06,55,0.3011381157824658
1992-05-07,55,0.3011381157824656
1992-05-08,55,0.3011381157824655
1992-05-09,55,0.3011381157824655
1992-05-10,55,0.3011381157824655
1992-05-11,55,0.3011381157824655
1992-05-12,55,0.3011381157824655
1992-05-13,55,0.3011381157824655
1992-05-14,55,0.3011381157824655
1992-05-15,55,0.3011381157824655
1992-05-16,55,0.3011381157824655
1992-05-17,55,0.3011381157824655
1992-05-18,55,0.3011381157824655
1992-05-19,55,0.3011381157824655
1992-05-20,55,0.3011381157824655
1992-05-21,55,0.3011381157824655
1992-05-22,55,0.3011381157824655
1992-05-23,55,0.3011381157824655
1992-05-24,55,0.3011381157824655
1992-05-25,55,0.3011381157824655
1992-05-26,55,0.3011381157824655
1992-05-27,55,0.3011381157824655
1992-05-28,55,0.3011381157824655
1992-05-29,55,0.3011381157824655
1992-05-30,55,0.3011381157824655
1992-05-31,55,0.3011381157824655
1992-06-01,55,0.3011381157824655
1992-06-02,55,0.3011381157824655
1992-06-03,55,0.3011381157824655
1992-06-04,55,0.3011381157824655
1992-06-05,55,0.3011381157824655
1992-06-06,55,0.3011381157824655
1992-06-07,55,0.3011381157824655
1992-06-08,55,0.3011381157824655
1992-06-09,55,0.3011381157824655
1992-06-10,55,0.3011381157824655
1992-06-11,55,0.3011381157824655
1992-06-12,55,0.3011381157824655
1992-06-13,55,0.3011381157824655
1992-06-14,55,0.3011381157824655
1992-06-15,55,0.3011381157824655
1992-06-16,55,0.3011381157824655
1992-06-17,55,0.3011381157824655
1992-06-18,55,0.3011381157824655
1992-06-19,55,0.3011381157824655
1992-06-20,55,0.3011381157824655
1992-06-21,55,0.3011381157824655
1992-06-22,55,0.3011381157824655
1992-06-23,55,0.3011381157824655
1992-06-24,55,0.3011381157824655
1992-06-25,55,0.3011381157824655
1992-06-26,55,0.3011381157824655
1992-06-27,55,0.3011381157824655
1992-06-28,55,0.3011381157824655
1992-06-29,55,0.3011381157824655
1992-06-30,55,0.3011381157824655
1992-07-01,55,0.3011381157824655
1992-07-02,55,0.3011381157824655
1992-07-03,55,0.3011381157824655
1992-07-04,55,0.3011381157824655
1992-07-05,55,0.3011381157824655
1992-07-06,55,0.3011381157824655
1992-07-07,55,0.3011381157824655
1992-07-08,55,0.3011381157824655
1992-07-09,55,0.3011381157824655
1992-04-11,56,12.188147364118302
1992-04-12,56,12.14917685844132
1992-04-13,56,12.166603665644095
1992-04-14,56,12.158810756519436
1992-04-15,56,12.162295584917349
1992-04-16,56,12.160737241458104
1992-04-17,56,12.161434100545463
1992-04-18,56,12.161122479519461
1992-04-19,56,12.161261830021749
1992-04-20,56,12.16119951534826
1992-04-21,56,12.161227381186333
1992-04-22,56,12.161214920157686
1992-04-23,56,12.161220492472955
1992-04-24,56,12.161218000648377
1992-04-25,56,12.161219114940987
1992-04-26,56,12.16121861665229
1992-04-27,56,12.161218839476728
1992-04-28,56,12.16121873983423
1992-04-29,56,12.161218784392302
1992-04-30,56,12.16121876446685
1992-05-01,56,12.161218773377103
1992-05-02,56,12.161218769392622
1992-05-03,56,12.1612187711744
1992-05-04,56,12.161218770377626
1992-05-05,56,12.161218770733928
1992-05-06,56,12.161218770574598
1992-05-07,56,12.161218770645847
1992-05-08,56,12.161218770613987
1992-05-09,56,12.161218770628235
1992-05-10,56,12.161218770621863
1992-05-11,56,12.161218770624712
1992-05-12,56,12.161218770623439
1992-05-13,56,12.161218770624009
1992-05-14,56,12.161218770623755
1992-05-15,56,12.161218770623869
1992-05-16,56,12.161218770623817
1992-05-17,56,12.16121877062384
1992-05-18,56,12.16121877062383
1992-05-19,56,12.161218770623835
1992-05-20,56,12.161218770623833
1992-05-21,56,12.161218770623835
1992-05-22,56,12.161218770623835
1992-05-23,56,12.161218770623835
1992-05-24,56,12.161218770623835
1992-05-25,56,12.161218770623835
1992-05-26,56,12.161218770623835
1992-05-27,56,12.161218770623835
1992-05-28,56,12.161218770623835
1992-05-29,56,12.161218770623835
1992-05-30,56,12.161218770623835
1992-05-31,56,12.161218770623835
1992-06-01,56,12.161218770623835
1992-06-02,56,12.161218770623835
1992-06-03,56,12.161218770623835
1992-06-04,56,12.161218770623835
1992-06-05,56,12.161218770623835
1992-06-06,56,12.161218770623835
1992-06-07,56,12.161218770623835
1992-06-08,56,12.161218770623835
1992-06-09,56,12.161218770623835
1992-06-10,56,12.161218770623835
1992-06-11,56,12.161218770623835
1992-06-12,56,12.161218770623835
1992-06-13,56,12.161218770623835
1992-06-14,56,12.161218770623835
1992-06-15,56,12.161218770623835
1992-06-16,56,12.161218770623835
1992-06-17,56,12.161218770623835
1992-06-18,56,12.161218770623835
1992-06-19,56,12.161218770623835
1992-06-20,56,12.161218770623835
1992-06-21,56,12.161218770623835
1992-06-22,56,12.161218770623835
1992-06-23,56,12.161218770623835
1992-06-24,56,12.161218770623835
1992-06-25,56,12.161218770623835
1992-06-26,56,12.161218770623835
1992-06-27,56,12.161218770623835
1992-06-28,56,12.161218770623835
1992-06-29,56,12.161218770623835
1992-06-30,56,12.161218770623835
1992-07-01,56,12.161218770623835
1992-07-02,56,12.161218770623835
1992-07-03,56,12.161218770623835
1992-07-04,56,12.161218770623835
1992-07-05,56,12.161218770623835
1992-07-06,56,12.161218770623835
1992-07-07,56,12.161218770623835
1992-07-08,56,12.161218770623835
1992-07-09,56,12.161218770623835
1992-04-11,57,16.506234629317035
1992-04-12,57,16.61737291990546
1992-04-13,57,16.710079445965786
1992-04-14,57,16.787411029245227
1992-04-15,57,16.851917531933225
1992-04-16,57,16.905725933527698
1992-04-17,57,16.950610463947154
1992-04-18,57,16.9880511053949
1992-04-19,57,17.019282391963312
1992-04-20,57,17.045334116052487
1992-04-21,57,17.06706528382016
1992-04-22,57,17.08519243927944
1992-04-23,57,17.100313290977695
1992-04-24,57,17.112926420301502
1992-04-25,57,17.123447721251594
1992-04-26,57,17.13222411375821
1992-04-27,57,17.139544982707356
1992-04-28,57,17.145651719858208
1992-04-29,57,17.15074568327821
1992-04-30,57,17.1549948367432
1992-05-01,57,17.158539288024127
1992-05-02,57,17.161495908674894
1992-05-03,57,17.163962187650032
1992-05-04,57,17.16601944581794
1992-05-05,57,17.1677355173622
1992-05-06,57,17.16916698648501
1992-05-07,57,17.17036105316388
1992-05-08,57,17.171357089481305
1992-05-09,57,17.172187937844452
1992-05-10,57,17.172880993901213
1992-05-11,57,17.173459109859692
1992-05-12,57,17.173941347996404
1992-05-13,57,17.174343609198655
1992-05-14,57,17.17467915726613
1992-05-15,57,17.174959056259514
1992-05-16,57,17.175192535316885
1992-05-17,57,17.175387292967034
1992-05-18,57,17.175549750973843
1992-05-19,57,17.17568526608175
1992-05-20,57,17.175798306644246
1992-05-21,57,17.175892599959333
1992-05-22,57,17.17597125517012
1992-05-23,57,17.176036865782894
1992-05-24,57,17.176091595183095
1992-05-25,57,17.176137247968818
1992-05-26,57,17.17617532945403
1992-05-27,57,17.176207095303425
1992-05-28,57,17.176233592935603
1992-05-29,57,17.176255696059695
1992-05-30,57,17.176274133484263
1992-05-31,57,17.176289513148394
1992-06-01,57,17.17630234216732
1992-06-02,57,17.1763130435536
1992-06-03,57,17.176321970165123
1992-06-04,57,17.17632941633997
1992-06-05,57,17.176335627601624
1992-06-06,57,17.17634080875465
1992-06-07,57,17.17634513063773
1992-06-08,57,17.17634873575676
1992-06-09,57,17.1763517429837
1992-06-10,57,17.17635425147615
1992-06-11,57,17.176356343946882
1992-06-12,57,17.176358089391154
1992-06-13,57,17.176359545361674
1992-06-14,57,17.17636075986631
1992-06-15,57,17.176361772951044
1992-06-16,57,17.176362618020423
1992-06-17,57,17.176363322939007
1992-06-18,57,17.176363910950148
1992-06-19,57,17.1763644014424
1992-06-20,57,17.176364810588808
1992-06-21,57,17.176365151880205
1992-06-22,57,17.176365436570023
1992-06-23,57,17.176365674045368
1992-06-24,57,17.17636587213654
1992-06-25,57,17.17636603737522
1992-06-26,57,17.17636617520984
1992-06-27,57,17.176366290185232
1992-06-28,57,17.176366386092496
1992-06-29,57,17.17636646609399
1992-06-30,57,17.17636653282761
1992-07-01,57,17.176366588493774
1992-07-02,57,17.176366634927966
1992-07-03,57,17.176366673661263
1992-07-04,57,17.176366705970825
1992-07-05,57,17.176366732922
1992-07-06,57,17.176366755403446
1992-07-07,57,17.17636677415645
1992-07-08,57,17.176366789799356
1992-07-09,57,17.17636680284796
1992-04-11,58,7.04110587909106
1992-04-12,58,6.872524195022622
1992-04-13,58,6.780220437745764
1992-04-14,58,6.729681236796944
1992-04-15,58,6.7020094398094825
1992-04-16,58,6.686858263412951
1992-04-17,58,6.678562519327274
1992-04-18,58,6.674020339358278
1992-04-19,58,6.671533353422156
1992-04-20,58,6.670171650651969
1992-04-21,58,6.669426075694184
1992-04-22,58,6.669017850030078
1992-04-23,58,6.668794333680587
1992-04-24,58,6.668671951471721
1992-04-25,58,6.668604943375529
1992-04-26,58,6.668568254342075
1992-04-27,58,6.668548165946011
1992-04-28,58,6.66853716691937
1992-04-29,58,6.66853114460745
1992-04-30,58,6.668527847202867
1992-05-01,58,6.66852604177048
1992-05-02,58,6.668525053239646
1992-05-03,58,6.668524511988022
1992-05-04,58,6.66852421563579
1992-05-05,58,6.668524053373651
1992-05-06,58,6.668523964530043
1992-05-07,58,6.668523915885382
1992-05-08,58,6.668523889250905
1992-05-09,58,6.668523874667694
1992-05-10,58,6.668523866682929
1992-05-11,58,6.66852386231102
1992-05-12,58,6.668523859917263
1992-05-13,58,6.668523858606606
1992-05-14,58,6.66852385788898
1992-05-15,58,6.668523857496057
1992-05-16,58,6.66852385728092
1992-05-17,58,6.668523857163125
1992-05-18,58,6.668523857098629
1992-05-19,58,6.668523857063315
1992-05-20,58,6.668523857043979
1992-05-21,58,6.668523857033392
1992-05-22,58,6.668523857027596
1992-05-23,58,6.6685238570244225
1992-05-24,58,6.668523857022684
1992-05-25,58,6.668523857021733
1992-05-26,58,6.668523857021212
1992-05-27,58,6.668523857020927
1992-05-28,58,6.66852385702077
1992-05-29,58,6.668523857020685
1992-05-30,58,6.668523857020638
1992-05-31,58,6.668523857020612
1992-06-01,58,6.668523857020598
1992-06-02,58,6.66852385702059
1992-06-03,58,6.668523857020586
1992-06-04,58,6.668523857020583
1992-06-05,58,6.668523857020582
1992-06-06,58,6.668523857020581
1992-06-07,58,6.668523857020581
1992-06-08,58,6.668523857020581
1992-06-09,58,6.668523857020581
1992-06-10,58,6.668523857020581
1992-06-11,58,6.668523857020581
1992-06-12,58,6.668523857020581
1992-06-13,58,6.668523857020581
1992-06-14,58,6.668523857020581
1992-06-15,58,6.668523857020581
1992-06-16,58,6.668523857020581
1992-06-17,58,6.668523857020581
1992-06-18,58,6.668523857020581
1992-06-19,58,6.668523857020581
1992-06-20,58,6.668523857020581
1992-06-21,58,6.668523857020581
1992-06-22,58,6.668523857020581
1992-06-23,58,6.668523857020581
1992-06-24,58,6.668523857020581
1992-06-25,58,6.668523857020581
1992-06-26,58,6.668523857020581
1992-06-27,58,6.668523857020581
1992-06-28,58,6.668523857020581
1992-06-29,58,6.668523857020581
1992-06-30,58,6.668523857020581
1992-07-01,58,6.668523857020581
1992-07-02,58,6.668523857020581
1992-07-03,58,6.668523857020581
1992-07-04,58,6.668523857020581
1992-07-05,58,6.668523857020581
1992-07-06,58,6.668523857020581
1992-07-07,58,6.668523857020581
1992-07-08,58,6.668523857020581
1992-07-09,58,6.668523857020581
1992-04-11,59,7.508349778942831
1992-04-12,59,7.508349778942831
1992-04-13,59,7.508349778942831
1992-04-14,59,7.508349778942831
1992-04-15,59,7.508349778942831
1992-04-16,59,7.508349778942831
1992-04-17,59,7.508349778942831
1992-04-18,59,7.508349778942831
1992-04-19,59,7.508349778942831
1992-04-20,59,7.508349778942831
1992-04-21,59,7.508349778942831
1992-04-22,59,7.508349778942831
1992-04-23,59,7.508349778942831
1992-04-24,59,7.508349778942831
1992-04-25,59,7.508349778942831
1992-04-26,59,7.508349778942831
1992-04-27,59,7.508349778942831
1992-04-28,59,7.508349778942831
1992-04-29,59,7.508349778942831
1992-04-30,59,7.508349778942831
1992-05-01,59,7.508349778942831
1992-05-02,59,7.508349778942831
1992-05-03,59,7.508349778942831
1992-05-04,59,7.508349778942831
1992-05-05,59,7.508349778942831
1992-05-06,59,7.508349778942831
1992-05-07,59,7.508349778942831
1992-05-08,59,7.508349778942831
1992-05-09,59,7.508349778942831
1992-05-10,59,7.508349778942831
1992-05-11,59,7.508349778942831
1992-05-12,59,7.508349778942831
1992-05-13,59,7.508349778942831
1992-05-14,59,7.508349778942831
1992-05-15,59,7.508349778942831
1992-05-16,59,7.508349778942831
1992-05-17,59,7.508349778942831
1992-05-18,59,7.508349778942831
1992-05-19,59,7.508349778942831
1992-05-20,59,7.508349778942831
1992-05-21,59,7.508349778942831
1992-05-22,59,7.508349778942831
1992-05-23,59,7.508349778942831
1992-05-24,59,7.508349778942831
1992-05-25,59,7.508349778942831
1992-05-26,59,7.508349778942831
1992-05-27,59,7.508349778942831
1992-05-28,59,7.508349778942831
1992-05-29,59,7.508349778942831
1992-05-30,59,7.508349778942831
1992-05-31,59,7.508349778942831
1992-06-01,59,7.508349778942831
1992-06-02,59,7.508349778942831
1992-06-03,59,7.508349778942831
1992-06-04,59,7.508349778942831
1992-06-05,59,7.508349778942831
1992-06-06,59,7.508349778942831
1992-06-07,59,7.508349778942831
1992-06-08,59,7.508349778942831
1992-06-09,59,7.508349778942831
1992-06-10,59,7.508349778942831
1992-06-11,59,7.508349778942831
1992-06-12,59,7.508349778942831
1992-06-13,59,7.508349778942831
1992-06-14,59,7.508349778942831
1992-06-15,59,7.508349778942831
1992-06-16,59,7.508349778942831
1992-06-17,59,7.508349778942831
1992-06-18,59,7.508349778942831
1992-06-19,59,7.508349778942831
1992-06-20,59,7.508349778942831
1992-06-21,59,7.508349778942831
1992-06-22,59,7.508349778942831
1992-06-23,59,7.508349778942831
1992-06-24,59,7.508349778942831
1992-06-25,59,7.508349778942831
1992-06-26,59,7.508349778942831
1992-06-27,59,7.508349778942831
1992-06-28,59,7.508349778942831
1992-06-29,59,7.508349778942831
1992-06-30,59,7.508349778942831
1992-07-01,59,7.508349778942831
1992-07-02,59,7.508349778942831
1992-07-03,59,7.508349778942831
1992-07-04,59,7.508349778942831
1992-07-05,59,7.508349778942831
1992-07-06,59,7.508349778942831
1992-07-07,59,7.508349778942831
1992-07-08,59,7.508349778942831
1992-07-09,59,7.508349778942831
1992-04-11,60,24.692590133055106
1992-04-12,60,24.685459098120653
1992-04-13,60,24.682159156633926
1992-04-14,60,24.680632083226502
1992-04-15,60,24.679925418214093
1992-04-16,60,24.67959840352224
1992-04-17,60,24.679447074948154
1992-04-18,60,24.67937704648183
1992-04-19,60,24.67934464026823
1992-04-20,60,24.679329644042625
1992-04-21,60,24.679322704423413
1992-04-22,60,24.67931949306103
1992-04-23,60,24.67931800697829
1992-04-24,60,24.679317319282024
1992-04-25,60,24.679317001045266
1992-04-26,60,24.679316853778747
1992-04-27,60,24.67931678563003
1992-04-28,60,24.679316754093684
1992-04-29,60,24.679316739499995
1992-04-30,60,24.679316732746653
1992-05-01,60,24.67931672962149
1992-05-02,60,24.679316728175298
1992-05-03,60,24.679316727506063
1992-05-04,60,24.67931672719637
1992-05-05,60,24.679316727053056
1992-05-06,60,24.679316726986738
1992-05-07,60,24.67931672695605
1992-05-08,60,24.67931672694185
1992-05-09,60,24.679316726935276
1992-05-10,60,24.679316726932235
1992-05-11,60,24.67931672693083
1992-05-12,60,24.67931672693018
1992-05-13,60,24.679316726929876
1992-05-14,60,24.679316726929738
1992-05-15,60,24.679316726929674
1992-05-16,60,24.679316726929645
1992-05-17,60,24.67931672692963
1992-05-18,60,24.679316726929624
1992-05-19,60,24.67931672692962
1992-05-20,60,24.67931672692962
1992-05-21,60,24.67931672692962
1992-05-22,60,24.67931672692962
1992-05-23,60,24.67931672692962
1992-05-24,60,24.67931672692962
1992-05-25,60,24.67931672692962
1992-05-26,60,24.67931672692962
1992-05-27,60,24.67931672692962
1992-05-28,60,24.67931672692962
1992-05-29,60,24.67931672692962
1992-05-30,60,24.67931672692962
1992-05-31,60,24.67931672692962
1992-06-01,60,24.67931672692962
1992-06-02,60,24.67931672692962
1992-06-03,60,24.67931672692962
1992-06-04,60,24.67931672692962
1992-06-05,60,24.67931672692962
1992-06-06,60,24.67931672692962
1992-06-07,60,24.67931672692962
1992-06-08,60,24.67931672692962
1992-06-09,60,24.67931672692962
1992-06-10,60,24.67931672692962
1992-06-11,60,24.67931672692962
1992-06-12,60,24.67931672692962
1992-06-13,60,24.67931672692962
1992-06-14,60,24.67931672692962
1992-06-15,60,24.67931672692962
1992-06-16,60,24.67931672692962
1992-06-17,60,24.67931672692962
1992-06-18,60,24.67931672692962
1992-06-19,60,24.67931672692962
1992-06-20,60,24.67931672692962
1992-06-21,60,24.67931672692962
1992-06-22,60,24.67931672692962
1992-06-23,60,24.67931672692962
1992-06-24,60,24.67931672692962
1992-06-25,60,24.67931672692962
1992-06-26,60,24.67931672692962
1992-06-27,60,24.67931672692962
1992-06-28,60,24.67931672692962
1992-06-29,60,24.67931672692962
1992-06-30,60,24.67931672692962
1992-07-01,60,24.67931672692962
1992-07-02,60,24.67931672692962
1992-07-03,60,24.67931672692962
1992-07-04,60,24.67931672692962
1992-07-05,60,24.67931672692962
1992-07-06,60,24.67931672692962
1992-07-07,60,24.67931672692962
1992-07-08,60,24.67931672692962
1992-07-09,60,24.67931672692962
1992-04-11,61,9.264191971132787
1992-04-12,61,9.370788525381826
1992-04-13,61,9.438751270846105
1992-04-14,61,9.482082265957363
1992-04-15,61,9.509708800531644
1992-04-16,61,9.527322645093124
1992-04-17,61,9.53855270072684
1992-04-18,61,9.545712645229369
1992-04-19,61,9.550277609727441
1992-04-20,61,9.553188093301902
1992-04-21,61,9.555043729778545
1992-04-22,61,9.556226827585268
1992-04-23,61,9.55698113503605
1992-04-24,61,9.55746205869855
1992-04-25,61,9.557768681109494
1992-04-26,61,9.55796417430358
1992-04-27,61,9.558088814863336
1992-04-28,61,9.558168281922068
1992-04-29,61,9.558218947720071
1992-04-30,61,9.558251250703576
1992-05-01,61,9.55827184611082
1992-05-02,61,9.558284977120824
1992-05-03,61,9.558293349056454
1992-05-04,61,9.558298686749913
1992-05-05,61,9.558302089902147
1992-05-06,61,9.558304259649292
1992-05-07,61,9.55830564301458
1992-05-08,61,9.55830652500653
1992-05-09,61,9.558307087337976
1992-05-10,61,9.558307445863532
1992-05-11,61,9.558307674448605
1992-05-12,61,9.558307820187547
1992-05-13,61,9.5583079131063
1992-05-14,61,9.55830797234849
1992-05-15,61,9.558308010119523
1992-05-16,61,9.558308034201193
1992-05-17,61,9.55830804955494
1992-05-18,61,9.558308059344025
1992-05-19,61,9.55830806558525
1992-05-20,61,9.558308069564466
1992-05-21,61,9.558308072101495
1992-05-22,61,9.558308073719028
1992-05-23,61,9.558308074750318
1992-05-24,61,9.558308075407838
1992-05-25,61,9.558308075827053
1992-05-26,61,9.558308076094331
1992-05-27,61,9.55830807626474
1992-05-28,61,9.558308076373388
1992-05-29,61,9.558308076442659
1992-05-30,61,9.558308076486824
1992-05-31,61,9.558308076514983
1992-06-01,61,9.558308076532935
1992-06-02,61,9.558308076544382
1992-06-03,61,9.558308076551679
1992-06-04,61,9.558308076556331
1992-06-05,61,9.558308076559298
1992-06-06,61,9.55830807656119
1992-06-07,61,9.558308076562396
1992-06-08,61,9.558308076563165
1992-06-09,61,9.558308076563655
1992-06-10,61,9.558308076563968
1992-06-11,61,9.558308076564167
1992-06-12,61,9.558308076564295
1992-06-13,61,9.558308076564376
1992-06-14,61,9.558308076564428
1992-06-15,61,9.558308076564462
1992-06-16,61,9.558308076564483
1992-06-17,61,9.558308076564497
1992-06-18,61,9.558308076564506
1992-06-19,61,9.558308076564511
1992-06-20,61,9.558308076564515
1992-06-21,61,9.558308076564517
1992-06-22,61,9.558308076564519
1992-06-23,61,9.55830807656452
1992-06-24,61,9.55830807656452
1992-06-25,61,9.55830807656452
1992-06-26,61,9.55830807656452
1992-06-27,61,9.55830807656452
1992-06-28,61,9.55830807656452
1992-06-29,61,9.55830807656452
1992-06-30,61,9.55830807656452
1992-07-01,61,9.55830807656452
1992-07-02,61,9.55830807656452
1992-07-03,61,9.55830807656452
1992-07-04,61,9.55830807656452
1992-07-05,61,9.55830807656452
1992-07-06,61,9.55830807656452
1992-07-07,61,9.55830807656452
1992-07-08,61,9.55830807656452
1992-07-09,61,9.55830807656452
1992-04-11,62,18.44039462569394
1992-04-12,62,18.394587921238315
1992-04-13,62,18.415487985943788
1992-04-14,62,18.405951986576795
1992-04-15,62,18.41030294362926
1992-04-16,62,18.40831774768452
1992-04-17,62,18.409223526089477
1992-04-18,62,18.40881024974713
1992-04-19,62,18.40899881389727
1992-04-20,62,18.408912778392516
1992-04-21,62,18.40895203351112
1992-04-22,62,18.408934122715557
1992-04-23,62,18.408942294811556
1992-04-24,62,18.40893856615792
1992-04-25,62,18.408940267417666
1992-04-26,62,18.408939491189837
1992-04-27,62,18.408939845356592
1992-04-28,62,18.408939683762167
1992-04-29,62,18.40893975749229
1992-04-30,62,18.408939723851706
1992-05-01,62,18.40893973920078
1992-05-02,62,18.40893973219751
1992-05-03,62,18.408939735392867
1992-05-04,62,18.408939733934933
1992-05-05,62,18.40893973460014
1992-05-06,62,18.408939734296627
1992-05-07,62,18.40893973443511
1992-05-08,62,18.408939734371923
1992-05-09,62,18.408939734400754
1992-05-10,62,18.4089397343876
1992-05-11,62,18.408939734393602
1992-05-12,62,18.408939734390863
1992-05-13,62,18.408939734392114
1992-05-14,62,18.408939734391545
1992-05-15,62,18.408939734391804
1992-05-16,62,18.408939734391687
1992-05-17,62,18.40893973439174
1992-05-18,62,18.408939734391716
1992-05-19,62,18.408939734391726
1992-05-20,62,18.408939734391723
1992-05-21,62,18.408939734391726
1992-05-22,62,18.408939734391726
1992-05-23,62,18.408939734391726
1992-05-24,62,18.408939734391726
1992-05-25,62,18.408939734391726
1992-05-26,62,18.408939734391726
1992-05-27,62,18.408939734391726
1992-05-28,62,18.408939734391726
1992-05-29,62,18.408939734391726
1992-05-30,62,18.408939734391726
1992-05-31,62,18.408939734391726
1992-06-01,62,18.408939734391726
1992-06-02,62,18.408939734391726
1992-06-03,62,18.408939734391726
1992-06-04,62,18.408939734391726
1992-06-05,62,18.408939734391726
1992-06-06,62,18.408939734391726
1992-06-07,62,18.408939734391726
1992-06-08,62,18.408939734391726
1992-06-09,62,18.408939734391726
1992-06-10,62,18.408939734391726
1992-06-11,62,18.408939734391726
1992-06-12,62,18.408939734391726
1992-06-13,62,18.408939734391726
1992-06-14,62,18.408939734391726
1992-06-15,62,18.408939734391726
1992-06-16,62,18.408939734391726
1992-06-17,62,18.408939734391726
1992-06-18,62,18.408939734391726
1992-06-19,62,18.408939734391726
1992-06-20,62,18.408939734391726
1992-06-21,62,18.408939734391726
1992-06-22,62,18.408939734391726
1992-06-23,62,18.408939734391726
1992-06-24,62,18.408939734391726
1992-06-25,62,18.408939734391726
1992-06-26,62,18.408939734391726
1992-06-27,62,18.408939734391726
1992-06-28,62,18.408939734391726
1992-06-29,62,18.408939734391726
1992-06-30,62,18.408939734391726
1992-07-01,62,18.408939734391726
1992-07-02,62,18.408939734391726
1992-07-03,62,18.408939734391726
1992-07-04,62,18.408939734391726
1992-07-05,62,18.408939734391726
1992-07-06,62,18.408939734391726
1992-07-07,62,18.408939734391726
1992-07-08,62,18.408939734391726
1992-07-09,62,18.408939734391726
1992-04-11,63,0.8852390116801837
1992-04-12,63,0.8903762437370919
1992-04-13,63,0.894021928310135
1992-04-14,63,0.8966091223202347
1992-04-15,63,0.8984451486444508
1992-04-16,63,0.8997481018246356
1992-04-17,63,0.9006727546835637
1992-04-18,63,0.9013289431963409
1992-04-19,63,0.9017946134856212
1992-04-20,63,0.9021250807432702
1992-04-21,63,0.902359599910355
1992-04-22,63,0.902526028621391
1992-04-23,63,0.9026441363061547
1992-04-24,63,0.9027279525246029
1992-04-25,63,0.9027874334846184
1992-04-26,63,0.9028296447018491
1992-04-27,63,0.9028596002852766
1992-04-28,63,0.902880858544037
